CUSTOMER_ID;CUSTOMER_DESCR;Country_Res_descr (4);Matched Region
36000154;MONETA Money Bank, a.s.;Czechia;Central and Eastern Europe
36000157;Agfa - Gevaert BV;Netherlands;Western Europe
36000163;Crédit Agricole S.A.;France;Western Europe
36000163;Credit Agricole SA;France;Western Europe
36000179;Allied Irish Banks PLC;Ireland;Western Europe
36000186;AIG International Inc;United States;North America
36000191;Akbank T.A.S.;Turkey;Central and Eastern Europe
36000196;Banca Akros SpA;Italy;Western Europe
36000210;Bank of Alexandria SAe;Egypt;Africa
36000211;Bank of Alexandria SAe, Alexandria branch;Egypt;Africa
36000215;Joint Stock Company 'ALFA-BANK';Russian Federation;Central and Eastern Europe
36000215;Joint Stock Company Alfa-Bank;Russian Federation;Central and Eastern Europe
36000222;ALM. Brand Bank a.s;Denmark;Western Europe
36000251;Irish Bank Resolution Corporation Ltd;Ireland;Western Europe
36000259;AXA Bank Belgium;Belgium;Western Europe
36000262;Australia and New Zealand Banking Group Ltd;Australia;Australia
36000264;Australia and New Zealand Banking Group Ltd, Perth branch;Australia;Australia
36000268;Australia and New Zealand Banking Group Ltd, London branch;United Kingdom;Western Europe
36000269;Australia and New Zealand Banking Group Ltd, Hong Kong branch;Hong Kong;Asia
36000272;ANZ Bank New Zealand Ltd;New Zealand;Australia
36000273;ANZ Bank New Zealand Ltd, Auckland branch;New Zealand;Australia
36000275;Australia and New Zealand Banking Group Ltd, Singapore branch;Singapore;Asia
36000280;Yuanta Commercial Bank Co., Ltd;Taiwan;Asia
36000318;Aruba Bank NV;Aruba;Latin America
36000319;ASB Bank Ltd;New Zealand;Australia
36000321;Asian Development Bank;Philippines;Asia
36000326;Asito B.V.;Netherlands;Western Europe
36000327;Allgemeine Sparkasse Oberösterreich Bankaktiengesellschaft;Austria;Western Europe
36000332;Assicurazioni Generali - Societa' Per Azioni;Italy;Western Europe
36000357;Selecta Netherlands B.V.;Netherlands;Western Europe
36000366;AXA Banque SA;France;Western Europe
36000368;Bank of Ayudhya Public Company Ltd;Thailand;Asia
36000368;Bank of Ayudhya Public Company Limited;Thailand;Asia
36000371;CBRE DRES Custodian II B.V.;Netherlands;Western Europe
36000374;British Airways PLC;United Kingdom;Western Europe
36000380;Banco ABC - Brasil SA;Brazil;Latin America
36000388;British Arab Commercial Bank Plc;United Kingdom;Western Europe
36000391;Credito Emiliano SpA;Italy;Western Europe
36000399;Bank Julius Baer & Co. Ltd.;Switzerland;Western Europe
36000405;Bank Millennium SA, Gdansk branch;Poland;Central and Eastern Europe
36000419;Banque d'Algerie;Algeria;Africa
36000449;Santander Bank Polska SA;Poland;Central and Eastern Europe
36000462;Barclays Bank (Suisse) SA;Switzerland;Western Europe
36000469;Barclays Bank PLC;United Kingdom;Western Europe
36000475;Barclays Bank PLC, Hong Kong branch;Hong Kong;Asia
36000477;Barclays Bank PLC, Milan branch;Italy;Western Europe
36000479;ABSA bank Kenya Plc;Kenya;Africa
36000483;Barclays Bank PLC, Singapore branch;Singapore;Asia
36000500;Deutsche Bank Aktiengesellschaft, Amsterdam Branch;Netherlands;Western Europe
36000511;GE Money Bank AS;Latvia;Central and Eastern Europe
36000512;Whirlpool Nederland B.V.;Netherlands;Western Europe
36000515;Swinkels Family Brewers N.V.;Netherlands;Western Europe
36000520;Banco Votorantim SA;Brazil;Latin America
36000522;BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse AG;Austria;Western Europe
36000525;LFA Foerderbank Bayern;Germany;Western Europe
36000532;PT Bank Permata Tbk;Indonesia;Asia
36000538;HSBC Bank Bermuda Ltd;Bermuda;North America
36000543;Banco Bradesco SA;Brazil;Latin America
36000547;Brown Brothers Harriman & Co.;United States;North America
36000548;PT Bank UOB Indonesia;Indonesia;Asia
36000550;Banco BBM SA;Brazil;Latin America
36000558;CIMB Bank Berhad, Singapore branch;Singapore;Asia
36000560;HSBC Bank Middle East Limited, Dubai branch;United Arab Emirates;Asia
36000560;HSBC Bank Middle East Ltd, Dubai branch;United Arab Emirates;Asia
36000564;HSBC Bank Middle East Limited;United Arab Emirates;Asia
36000564;HSBC Bank Middle East Ltd;United Arab Emirates;Asia
36000567;Banco de Bogota S.A.;Colombia;Latin America
36000593;de Volksbank N.V.;Netherlands;Western Europe
36000594;PT Bank Mandiri (Persero) Tbk, Hong Kong branch;Hong Kong;Asia
36000601;Banco Bilbao Vizcaya Argentaria SA, Bilbao branch;Spain;Western Europe
36000602;Banco Bilbao Vizcaya Argentaria SA;Spain;Western Europe
36000611;Banco Bilbao Vizcaya Argentaria (Portugal) SA;Portugal;Western Europe
36000612;Banco Bilbao Vizcaya Argentaria SA, New York branch;United States;North America
36000617;Banque du Caire SAE;Egypt;Africa
36000618;Bank of Canada;Canada;North America
36000620;Banco Comercial do Atlantico SARL;Cape Verde;Africa
36000623;Kirton Bank SA - Banco Multiplo;Brazil;Latin America
36000624;ATTIJARIWAFA BANK EGYPT S.A.E.;Egypt;Africa
36000625;Banco Central do Brasil;Brazil;Latin America
36000638;Banco Central de Chile;Chile;Latin America
36000639;Banque et Caisse d'Epargne de l'Etat, Luxembourg;Luxembourg;Western Europe
36000644;Banque Cantonale de Geneve;Switzerland;Western Europe
36000646;Banco de Chile;Chile;Latin America
36000650;Banco de Comercio e Indústria SARL;Angola;Africa
36000657;Intesa SanPaolo SpA, Paris branch;France;Western Europe
36000663;Intesa SanPaolo SpA, Rome branch;Italy;Western Europe
36000666;Intesa SanPaolo SpA, New York branch;United States;North America
36000673;Banco Barclays SA;Brazil;Latin America
36000676;Attijariwafa Bank;Morocco;Africa
36000680;BBVA México, S.A., Institución de Banca Múltiple, Grupo Financiero BBVA México;Mexico;Latin America
36000680;BBVA Bancomer SA, Institucion de Banca Multiple, Grupo Financiero BBVA Bancomer;Mexico;Latin America
36000683;Banco Cooperativo Espanol SA;Spain;Western Europe
36000686;Banco Comercial Portugues SA;Portugal;Western Europe
36000687;Banco Comercial Portugues SA, Lisbon branch;Portugal;Western Europe
36000690;Banco BBVA Peru;Peru;Latin America
36000692;Banco Popular de Puerto Rico;Puerto Rico;Latin America
36000697;Banco de Credito del Peru;Peru;Latin America
36000698;Banque Centrale Populaire;Morocco;Africa
36000703;Banco Central de la Republica Argentina;Argentina;Latin America
36000706;Banco Santander SA, Barcelona branch;Spain;Western Europe
36000711;Banque Centrale de Tunisie;Tunisia;Africa
36000716;Banque Cantonale Vaudoise;Switzerland;Western Europe
36000719;Bank of Cyprus PCL;Cyprus;Western Europe
36000723;Banco di Caribe N.V.;Curacao;Latin America
36000733;Banco de Mexico;Mexico;Latin America
36000737;Banco Santander Chile SA;Chile;Latin America
36000740;Banco Santander SA, Madrid branch;Spain;Western Europe
36000742;Banco Santander SA, London branch;United Kingdom;Western Europe
36000746;BDO Private Bank Inc;Philippines;Asia
36000748;Banco Santander SA, New York Branch;United States;North America
36000749;Banco Santander SA;Uruguay;Latin America
36000750;Banque de France;France;Western Europe
36000757;PT Bank Danamon Indonesia Tbk;Indonesia;Asia
36000767;Crédit Industriel et Commercial;France;Western Europe
36000771;Crédit Industriel et Commercial, Singapore branch;Singapore;Asia
36000776;BANK OF EAST ASIA, LIMITED -THE-, London branch;United Kingdom;Western Europe
36000777;BANK OF EAST ASIA, LIMITED -THE-;Hong Kong;Asia
36000778;BANK OF EAST ASIA, LIMITED -THE-, Singapore branch;Singapore;Asia
36000782;Landesbank Berlin Holding AG;Germany;Western Europe
36000791;Banco del Estado de Chile;Chile;Latin America
36000794;Scania Nederland B.V.;Netherlands;Western Europe
36000799;Joh. Berenberg, Gossler & Co KG;Germany;Western Europe
36000807;European Investment Bank;Luxembourg;Western Europe
36000811;Landesbank Berlin AG;Germany;Western Europe
36000828;Q. van den Berg en Zonen N.V.;Netherlands;Western Europe
36000838;Novo Banco, SA, London branch;United Kingdom;Western Europe
36000839;Novo Banco, SA;Portugal;Western Europe
36000842;Novo Banco, SA, Madrid branch;Spain;Western Europe
36000854;Betronic Holding B.V.;Netherlands;Western Europe
36000858;Banque Exterieure d'Algerie;Algeria;Africa
36000865;Natixis, London branch;United Kingdom;Western Europe
36000867;Natixis SA, Singapore branch;Singapore;Asia
36000867;Natixis, Singapore branch;Singapore;Asia
36000867;Natixis Société Anonyme, Singapore branch;Singapore;Asia
36000868;Natixis SA, New York branch;United States;North America
36000868;Natixis, New York branch;United States;North America
36000868;Natixis Société Anonyme, New York branch;United States;North America
36000870;Banque Fédérative du Crédit Mutuel;France;Western Europe
36000872;State Development Corporation VEB.RF;Russian Federation;Central and Eastern Europe
36000876;DSK HYP AG;Germany;Western Europe
36000881;Banco Finantia SA;Portugal;Western Europe
36000893;UniCredit Bulbank AD;Bulgaria;Central and Eastern Europe
36000894;Joint Stock Commercial Bank for Foreign Trade of Vietnam;Viet Nam;Asia
36000898;Banco de Portugal;Portugal;Western Europe
36000900;BGL BNP Paribas SA;Luxembourg;Western Europe
36000906;BH Bank;Tunisia;Africa
36000921;Banco Bilbao Vizcaya Argentaria Chile SA;Chile;Latin America
36000930;Bank Handlowy w Warszawie SA;Poland;Central and Eastern Europe
36000936;Banque Internationale Arabe de Tunisie SA - BIAT;Tunisia;Africa
36000944;Bancolombia SA;Colombia;Latin America
36000947;Joint Stock Commercial Bank for Investment and Development of Vietnam;Viet Nam;Asia
36000948;Banco de Investimentos Credit Suisse (Brasil) S.A.;Brazil;Latin America
36000949;Bank Millennium SA;Poland;Central and Eastern Europe
36000963;Stichting Administratiekantoor Billiton-Bedrijven;Netherlands;Western Europe
36000965;Banque Internationale a Luxembourg S.A.;Luxembourg;Western Europe
36000967;HSBC Mexico SA;Mexico;Latin America
36000974;Banco Internacional del Peru S.A.A. - Interbank;Peru;Latin America
36000980;Bank for International Settlements (BIS);Switzerland;Western Europe
36000992;Banca d'Italia;Italy;Western Europe
36001011;Schroder & Co Bank AG;Switzerland;Western Europe
36001067;Raiffeisen Bank SA;Romania;Central and Eastern Europe
36001072;United Overseas Bank (Thai) PCL;Thailand;Asia
36001073;UniCredit Bank Austria AG;Austria;Western Europe
36001076;UniCredit Bank Czech Republic and Slovakia, a.s.;Czechia;Central and Eastern Europe
36001082;Basler Kantonalbank;Switzerland;Western Europe
36001083;Bankinter SA;Spain;Western Europe
36001084;Bank of China Limited;China;Asia
36001085;Bank of China Limited, Frankfurt am Main branch;Germany;Western Europe
36001086;Bank of China Limited, Paris branch;France;Western Europe
36001087;Bank of China Limited, London branch;United Kingdom;Western Europe
36001090;Bank of China Limited, Tokyo branch;Japan;Asia
36001092;Bank of China Limited, Luxembourg branch;Luxembourg;Western Europe
36001093;Bank of China Limited, Macao branch;Macao;Asia
36001094;Bank of China Limited, Singapore branch;Singapore;Asia
36001095;Bank of China Limited, New York branch;United States;North America
36001100;BNP Paribas, Budapest branch;Hungary;Central and Eastern Europe
36001100;BNP Paribas SA, Budapest branch;Hungary;Central and Eastern Europe
36001103;Bank of England;United Kingdom;Western Europe
36001106;Bank of India;India;Asia
36001107;Bank of Industry & Mine;Iran;Asia
36001109;Bangkok Bank Public Company Limited, London branch;United Kingdom;Western Europe
36001109;Bangkok Bank PCL, London branch;United Kingdom;Western Europe
36001110;Bangkok Bank Public Company Limited, Hong Kong branch;Hong Kong;Asia
36001110;Bangkok Bank PCL, Hong Kong branch;Hong Kong;Asia
36001112;Bangkok Bank Public Company Limited, Singapore branch;Singapore;Asia
36001112;Bangkok Bank PCL, Singapore branch;Singapore;Asia
36001113;Bangkok Bank Public Company Limited;Thailand;Asia
36001113;Bangkok Bank PCL;Thailand;Asia
36001122;Bank of New Zealand;New Zealand;Australia
36001127;Scotiabank Chile;Chile;Latin America
36001152;Deutsche Bank Trust Company Americas;United States;North America
36001154;Bank of Taiwan;Taiwan;Asia
36001162;Banco Latinoamericano de Comercio Exterior SA;Panama;Latin America
36001170;LGT Bank Ltd;Liechtenstein;Western Europe
36001176;HSBC Private Bank (Suisse) SA;Switzerland;Western Europe
36001192;HSBC Bank USA NA;United States;North America
36001199;Blokker B.V.;Netherlands;Western Europe
36001210;Banque de Luxembourg SA;Luxembourg;Western Europe
36001212;Central Bank of Bahrain;Bahrain;Asia
36001213;Banca March SA;Spain;Western Europe
36001222;Bank of Africa;Morocco;Africa
36001223;Banque Marocaine pour le Commerce et l'Industrie SA;Morocco;Africa
36001234;Banque Misr SAE;Egypt;Africa
36001235;Banque Misr SAE, Cairo branch;Egypt;Africa
36001236;Banque Misr SAE, Alexandria branch;Egypt;Africa
36001243;Bank of Commerce;Philippines;Asia
36001256;Banque Nagelmackers NV;Belgium;Western Europe
36001261;Bulgarian National Bank;Bulgaria;Central and Eastern Europe
36001263;Banco Nacional de Comercio Exterior SNC;Mexico;Latin America
36001267;BNP Paribas, Sofia branch;Bulgaria;Central and Eastern Europe
36001267;BNP Paribas SA, Sofia branch;Bulgaria;Central and Eastern Europe
36001271;National Bank of Canada;Canada;North America
36001274;National Bank of Canada, London branch;United Kingdom;Western Europe
36001286;Bank of Greece;Greece;Western Europe
36001288;PT Bank CIMB Niaga Tbk;Indonesia;Asia
36001291;PT Bank Negara Indonesia (Persero) Tbk, London branch;United Kingdom;Western Europe
36001292;PT Bank Negara Indonesia (Persero) Tbk;Indonesia;Asia
36001302;Banca Nazionale del Lavoro SpA, Milan branch;Italy;Western Europe
36001304;Banca Nazionale del Lavoro SpA;Italy;Western Europe
36001310;Bank Negara Malaysia;Malaysia;Asia
36001312;Banco Nacional de Mexico SA, Integrante Del Grupo Financiero BANAMEX;Mexico;Latin America
36001315;BNP Paribas, Sydney branch;Australia;Australia
36001315;BNP Paribas SA, Sydney branch;Australia;Australia
36001316;BNP Paribas, Brussel branch;Belgium;Western Europe
36001316;BNP Paribas SA, Brussel branch;Belgium;Western Europe
36001317;BNP Paribas, Manama branch;Bahrain;Asia
36001317;BNP Paribas SA, Manama branch;Bahrain;Asia
36001321;BNP Paribas, Niederlassung Deutschland, Germany Branch;Germany;Western Europe
36001321;BNP Paribas SA, Niederlassung Deutschland, Germany Branch;Germany;Western Europe
36001321;BNP Paribas SA, Frankfurt am Main branch;Germany;Western Europe
36001325;BNP Paribas, Madrid branch;Spain;Western Europe
36001325;BNP Paribas SA, Madrid branch;Spain;Western Europe
36001326;BNP Paribas;France;Western Europe
36001326;BNP Paribas SA;France;Western Europe
36001334;BNP Paribas, London branch;United Kingdom;Western Europe
36001334;BNP Paribas SA, London branch;United Kingdom;Western Europe
36001336;BNP Paribas, Hong Kong branch;Hong Kong;Asia
36001336;BNP Paribas SA, Hong Kong branch;Hong Kong;Asia
36001337;BNP Paribas, Dublin branch;Ireland;Western Europe
36001337;BNP Paribas SA, Dublin branch;Ireland;Western Europe
36001338;BNP Paribas, Milan branch;Italy;Western Europe
36001338;BNP Paribas SA, Milan branch;Italy;Western Europe
36001342;BNP Paribas, Luxembourg branch;Luxembourg;Western Europe
36001343;BNP Paribas, Netherlands branch;Netherlands;Western Europe
36001343;BNP Paribas SA, Netherlands branch;Netherlands;Western Europe
36001346;BNP Paribas, Singapore branch;Singapore;Asia
36001346;BNP Paribas SA, Singapore branch;Singapore;Asia
36001347;BNP Paribas, Taipei branch;Taiwan;Asia
36001347;BNP Paribas SA, Taipei branch;Taiwan;Asia
36001349;BNP Paribas, New York branch;United States;North America
36001349;BNP Paribas SA, New York branch;United States;North America
36001353;PT Bank BNP Paribas Indonesia;Indonesia;Asia
36001362;Banque Nationale Agricole;Tunisia;Africa
36001367;Bank of America Corporation;United States;North America
36001380;Bank of America National Association, Sydney branch;Australia;Australia
36001384;Bank of America National Association, Frankfurt am Main branch;Germany;Western Europe
